Mission_Title,text_chunk,source_file,source_column,chunk_index,column_chunked,chunk_id,original_row_id
Mission_1,security incident response intel security security system system cyber assessment operation response incident cyber cyber network intel cyber response assessment assessment incident system intel cyber,Tactical_Lessons_Learned.csv,Instructional_Fix,1,Instructional_Fix,00fa2c7c-4cc1-46eb-8571-702ad476ad2f,0
Mission_1,intel cyber cyber system cyber assessment response operation threat intel system cyber assessment system intel threat cyber intel assessment cyber cyber response network security assessment,Tactical_Lessons_Learned.csv,Instructional_Fix,2,Instructional_Fix,128b6c57-ea9b-4336-bd0e-5b5446144de6,0
Mission_1,security assessment system intel assessment intel threat response threat operation response intel assessment threat assessment response operation operation incident system intel threat operation intel system,Tactical_Lessons_Learned.csv,Instructional_Fix,3,Instructional_Fix,12a11cc3-8860-4e9f-a052-0cc86777806a,0
Mission_1,intel system threat intel system assessment intel system security operation security,Tactical_Lessons_Learned.csv,Instructional_Fix,4,Instructional_Fix,ede3ff8b-6aa7-4da8-a5f3-a61d9366a683,0
Mission_1,intel threat network threat incident threat cyber operation threat threat intel threat security operation security response assessment incident intel cyber response response system cyber system,Tactical_Lessons_Learned.csv,LL_LP_LO,1,LL_LP_LO,a3ffb446-080f-4e00-ac21-481f7a303272,0
Mission_1,cyber system assessment security response operation cyber response incident threat intel incident incident security intel intel response threat incident network operation system threat threat cyber,Tactical_Lessons_Learned.csv,LL_LP_LO,2,LL_LP_LO,b3d07f54-b6b3-4636-9140-74bd40481f9e,0
Mission_1,threat cyber threat network assessment network threat system network response cyber network assessment threat response system response operation cyber incident operation system response operation threat,Tactical_Lessons_Learned.csv,LL_LP_LO,3,LL_LP_LO,ea892e13-65cd-4f9d-82ff-e3d338a2aa4b,0
Mission_1,operation threat operation cyber assessment response assessment network network intel threat,Tactical_Lessons_Learned.csv,LL_LP_LO,4,LL_LP_LO,fcb8d7b6-3db8-45ee-b874-200c14f3d958,0
Mission_1,incident network cyber threat operation intel system cyber incident security cyber threat cyber cyber network operation operation operation assessment threat incident system cyber intel response,Tactical_Lessons_Learned.csv,DOTMLPFP_PAIC2,1,DOTMLPFP_PAIC2,01e55a9d-a1b1-405e-b8f1-d660a9d234c3,0
Mission_1,intel response threat intel cyber system system operation cyber system assessment incident operation security security operation response intel response security security security operation cyber operation,Tactical_Lessons_Learned.csv,DOTMLPFP_PAIC2,2,DOTMLPFP_PAIC2,f2b8412f-8573-4463-bd1b-4734179e6e40,0
Mission_1,cyber operation operation intel response threat intel assessment response threat network network operation assessment network system cyber network incident network network assessment system network operation,Tactical_Lessons_Learned.csv,DOTMLPFP_PAIC2,3,DOTMLPFP_PAIC2,476e16d8-63df-4aee-81a3-10cc8bf9b22e,0
Mission_1,network operation incident threat response system intel assessment system intel incident,Tactical_Lessons_Learned.csv,DOTMLPFP_PAIC2,4,DOTMLPFP_PAIC2,82924e17-3083-4294-b58c-2e798b3b0e87,0
Mission_1,cyber threat network intel intel intel assessment incident threat system incident threat threat intel threat system intel threat incident assessment security intel cyber intel incident,Tactical_Lessons_Learned.csv,Big_Rocks,1,Big_Rocks,91d1cb78-a550-4b27-9487-d958ba1e68e6,0
Mission_1,intel incident system response operation operation system assessment incident threat incident network response threat system cyber security incident security response assessment security incident intel incident,Tactical_Lessons_Learned.csv,Big_Rocks,2,Big_Rocks,1c5ae939-01ce-46bb-b233-a3e8952aa67d,0
Mission_1,intel incident system assessment security network system intel system threat response operation assessment incident cyber security cyber intel network intel response security network system security,Tactical_Lessons_Learned.csv,Big_Rocks,3,Big_Rocks,9293e64f-5250-4f96-95b8-b035749f4614,0
Mission_1,system security threat system network response system intel assessment threat intel,Tactical_Lessons_Learned.csv,Big_Rocks,4,Big_Rocks,e67d284c-9b19-4a13-ba1a-50d209ba10c6,0
Mission_2,assessment security intel operation intel network assessment threat operation operation response intel threat security network intel intel network threat system incident cyber operation system threat,Tactical_Lessons_Learned.csv,Debrief_Focus_Point_Problem_Statement,1,Debrief_Focus_Point_Problem_Statement,b3497345-b3e7-43cd-9487-7e9d8acd7a03,1
Mission_2,system threat incident intel system intel intel cyber operation security incident incident security security system response network response security response assessment system threat security operation,Tactical_Lessons_Learned.csv,Debrief_Focus_Point_Problem_Statement,2,Debrief_Focus_Point_Problem_Statement,7a60199b-7333-4640-a226-a7c9fd56f36c,1
Mission_2,security operation system network system security operation system network network incident security security incident threat intel security assessment intel threat network operation system threat intel,Tactical_Lessons_Learned.csv,Debrief_Focus_Point_Problem_Statement,3,Debrief_Focus_Point_Problem_Statement,f1fd8f61-4207-461f-a8df-767a9a813f00,1
Mission_2,threat intel network operation operation assessment system cyber security intel intel,Tactical_Lessons_Learned.csv,Debrief_Focus_Point_Problem_Statement,4,Debrief_Focus_Point_Problem_Statement,527d69be-2d4a-4fba-b8cd-1cb149de689d,1
Mission_2,threat system security security assessment response threat incident response assessment cyber response intel threat assessment cyber network network operation network system incident assessment system intel,Tactical_Lessons_Learned.csv,Contributing_Factors,1,Contributing_Factors,04d0010c-2a6c-4286-8b84-805f39a78954,1
Mission_2,system intel response system cyber incident operation operation assessment threat operation security security response threat network assessment response security network security incident network assessment system,Tactical_Lessons_Learned.csv,Contributing_Factors,2,Contributing_Factors,8eb99c87-bbd7-4b96-8e6b-65f25c7ae8e5,1
Mission_2,assessment system system security threat system system cyber network incident incident incident threat threat security cyber threat threat operation intel operation operation security assessment system,Tactical_Lessons_Learned.csv,Contributing_Factors,3,Contributing_Factors,6cbeeef4-9240-4145-b0b6-4475573030e0,1
Mission_2,assessment system network cyber threat network operation operation incident intel incident,Tactical_Lessons_Learned.csv,Contributing_Factors,4,Contributing_Factors,77e680fa-3acd-4158-835b-f73ddfa18791,1
Mission_2,security response assessment system threat threat response operation operation assessment assessment operation system intel threat network incident security cyber network assessment threat cyber threat security,Tactical_Lessons_Learned.csv,Root_Cause,1,Root_Cause,a2336089-a501-4725-88ba-dad6aba634a7,1
Mission_2,threat security response threat operation cyber operation cyber security threat assessment assessment system assessment system cyber network operation threat system assessment network incident operation incident,Tactical_Lessons_Learned.csv,Root_Cause,2,Root_Cause,dbeafb2e-7ad3-4c55-a1e0-52de45b34f87,1
Mission_2,operation incident assessment response threat cyber operation system response threat network operation operation intel operation system system threat intel network assessment security cyber security intel,Tactical_Lessons_Learned.csv,Root_Cause,3,Root_Cause,76ff15b3-d7c4-467a-860d-48dcacd66f9b,1
Mission_2,security intel intel threat network system security security incident intel intel,Tactical_Lessons_Learned.csv,Root_Cause,4,Root_Cause,232c3faa-3fe1-49f0-b6a4-4d30634cec74,1
Mission_2,incident incident incident network cyber operation network threat response system system threat operation security security assessment threat operation operation assessment intel incident response response intel,Tactical_Lessons_Learned.csv,Instructional_Fix,1,Instructional_Fix,3ef35576-1600-4fa1-b78b-933bb639bb2c,1
Mission_2,response intel incident intel operation response threat assessment operation operation operation network cyber intel intel threat incident intel cyber system system assessment intel intel system,Tactical_Lessons_Learned.csv,Instructional_Fix,2,Instructional_Fix,9aba1c79-5e9d-48ff-a0af-bed3f7529a01,1
Mission_2,intel system network threat system threat intel cyber intel cyber operation cyber security operation response system intel operation cyber assessment intel network response intel system,Tactical_Lessons_Learned.csv,Instructional_Fix,3,Instructional_Fix,6a96b7e1-382c-489d-9d8b-07c9cd999358,1
Mission_2,intel system incident assessment security incident network response network network incident,Tactical_Lessons_Learned.csv,Instructional_Fix,4,Instructional_Fix,06035832-10c1-446f-a9dd-d577b8d58393,1
Mission_2,threat system threat intel security threat network assessment cyber response intel response intel network intel incident response security response assessment incident intel assessment incident security,Tactical_Lessons_Learned.csv,LL_LP_LO,1,LL_LP_LO,43b34913-0f3d-41a2-bfd7-5f2ac3f90b0c,1
Mission_2,incident security network cyber assessment response network network incident assessment operation cyber network assessment network threat network cyber threat threat incident threat network assessment response,Tactical_Lessons_Learned.csv,LL_LP_LO,2,LL_LP_LO,126de9c0-d8da-4a11-b2b4-2ab8ce4c2c3c,1
Mission_2,assessment response intel incident cyber system intel assessment network network security system incident cyber network threat incident intel response security network operation system system system,Tactical_Lessons_Learned.csv,LL_LP_LO,3,LL_LP_LO,9993a565-ccb0-4b7f-963c-30b27f92a3d9,1
Mission_2,system system assessment security network cyber operation incident network incident security,Tactical_Lessons_Learned.csv,LL_LP_LO,4,LL_LP_LO,0d99e158-85ee-49a7-bdac-3a6c379e9ba0,1
Mission_2,assessment assessment security assessment incident response operation operation operation operation intel security security threat assessment system operation incident threat security incident incident incident cyber operation,Tactical_Lessons_Learned.csv,DOTMLPFP_PAIC2,1,DOTMLPFP_PAIC2,ff04759a-a900-4a11-99be-03a963982cec,1
Mission_2,cyber operation incident threat security intel operation incident assessment network security intel network operation system system incident system threat response cyber network operation incident system,Tactical_Lessons_Learned.csv,DOTMLPFP_PAIC2,2,DOTMLPFP_PAIC2,5966fdc0-14e5-401d-bc75-ecaf12452ecc,1
Mission_2,incident system threat assessment assessment network threat system incident operation response assessment operation operation threat network assessment response assessment network network operation system assessment assessment,Tactical_Lessons_Learned.csv,DOTMLPFP_PAIC2,3,DOTMLPFP_PAIC2,52d075c8-c1c8-49ee-b6d9-7fd65bfe34aa,1
Mission_2,assessment assessment response operation system system assessment security network system threat,Tactical_Lessons_Learned.csv,DOTMLPFP_PAIC2,4,DOTMLPFP_PAIC2,f38b5102-0199-4091-90d7-7e64a99bb38a,1
Mission_2,security system response network incident response system system cyber assessment network network threat network operation incident threat intel cyber intel system intel cyber intel assessment,Tactical_Lessons_Learned.csv,Big_Rocks,1,Big_Rocks,3c7fcb70-afc5-4e45-bd3a-8e613ccc038e,1
Mission_2,intel assessment assessment incident assessment intel incident incident cyber response operation operation system threat threat operation threat cyber intel cyber security intel threat operation network,Tactical_Lessons_Learned.csv,Big_Rocks,2,Big_Rocks,d4c763d5-a336-4e5c-aee1-bfcacc649b74,1
Mission_2,operation network system security security cyber cyber response incident response operation system cyber system system intel cyber threat network cyber incident response network network response,Tactical_Lessons_Learned.csv,Big_Rocks,3,Big_Rocks,c6ecd2e1-b66d-4f66-a90c-751e7fd7107d,1
Mission_2,network response incident network system network response system operation network network,Tactical_Lessons_Learned.csv,Big_Rocks,4,Big_Rocks,d65c645a-744e-4239-b128-e8c8e31ac154,1
Mission_3,operation network system threat assessment incident incident response assessment security response operation incident operation assessment response intel response threat network network assessment system cyber security,Tactical_Lessons_Learned.csv,Debrief_Focus_Point_Problem_Statement,1,Debrief_Focus_Point_Problem_Statement,f3207207-d475-4b2d-81c5-952b35258cd9,2
Mission_3,cyber security network operation incident response threat intel cyber incident operation cyber incident security system cyber assessment incident threat assessment response incident threat security assessment,Tactical_Lessons_Learned.csv,Debrief_Focus_Point_Problem_Statement,2,Debrief_Focus_Point_Problem_Statement,74609a64-b5dd-481d-b37c-45459e3a3542,2
Mission_3,security assessment threat incident security operation network intel cyber network assessment assessment network incident threat security incident threat threat threat intel security assessment threat system,Tactical_Lessons_Learned.csv,Debrief_Focus_Point_Problem_Statement,3,Debrief_Focus_Point_Problem_Statement,5b5c9c67-c0b7-4922-aa7c-235acd98706f,2
Mission_3,threat system response security cyber incident operation response security incident operation,Tactical_Lessons_Learned.csv,Debrief_Focus_Point_Problem_Statement,4,Debrief_Focus_Point_Problem_Statement,3e95ebd0-f50d-422c-aea9-60326f7bfbc6,2
Mission_3,response response network security threat operation incident threat intel system network network system system system operation intel operation intel threat intel intel security assessment incident,Tactical_Lessons_Learned.csv,Contributing_Factors,1,Contributing_Factors,fb8bfcc3-da4d-49d0-8bd8-caac355b70f0,2
Mission_3,assessment incident response assessment cyber security cyber assessment response network security intel cyber assessment network security network security operation network assessment response threat security threat,Tactical_Lessons_Learned.csv,Contributing_Factors,2,Contributing_Factors,04358b09-d576-4ace-9aa0-41016209dfe0,2
Mission_3,security threat intel security incident incident security operation operation response network system intel system operation system incident threat threat incident operation response system cyber response,Tactical_Lessons_Learned.csv,Contributing_Factors,3,Contributing_Factors,fa28e3fb-7f72-4af7-b745-5eaf91dc5f01,2
Mission_3,cyber response intel incident cyber incident system threat intel cyber response,Tactical_Lessons_Learned.csv,Contributing_Factors,4,Contributing_Factors,d9aeabe5-a6e9-4333-b4e4-218389c88201,2
Mission_3,incident threat system network assessment response incident security intel security response threat response security security network system threat threat intel threat intel cyber response intel,Tactical_Lessons_Learned.csv,Root_Cause,1,Root_Cause,d8766596-d1ef-4e7a-bafa-92d0f953a524,2
Mission_3,response intel intel cyber operation network network assessment operation operation incident security intel operation system system response intel assessment security operation system security intel system,Tactical_Lessons_Learned.csv,Root_Cause,2,Root_Cause,54be3f44-e43c-4589-98f6-e80b92213a50,2
Mission_3,intel system threat operation response response threat operation incident incident intel intel cyber incident assessment operation cyber system network incident response threat security incident security,Tactical_Lessons_Learned.csv,Root_Cause,3,Root_Cause,044b271d-012e-4650-8c5d-91a9ddf3036e,2
Mission_3,incident security intel incident cyber system threat response cyber response response,Tactical_Lessons_Learned.csv,Root_Cause,4,Root_Cause,988d8063-4a5e-468c-aecc-1b568349495a,2
Mission_3,cyber response intel network system incident network intel operation operation response cyber response system security intel system assessment response cyber incident threat system system incident,Tactical_Lessons_Learned.csv,Instructional_Fix,1,Instructional_Fix,97f3deeb-5f3b-435b-a81a-86e0d0393989,2
Mission_3,system incident assessment operation incident cyber operation security incident intel operation response incident security security system intel operation intel network intel response security intel threat,Tactical_Lessons_Learned.csv,Instructional_Fix,2,Instructional_Fix,7fc5983f-1359-4c60-82aa-829b83f66d42,2
Mission_3,intel threat system operation system assessment cyber operation security system threat response assessment security response security network network network assessment threat security cyber cyber incident,Tactical_Lessons_Learned.csv,Instructional_Fix,3,Instructional_Fix,6e8d27a7-0067-43b8-a04f-34755c2b9365,2
Mission_3,cyber incident response threat security threat operation operation assessment intel cyber,Tactical_Lessons_Learned.csv,Instructional_Fix,4,Instructional_Fix,78cd3784-35dd-4138-9afa-fca75855a92c,2
Mission_3,operation response assessment threat system intel operation security incident threat network cyber security security intel operation operation network operation threat incident incident incident incident network,Tactical_Lessons_Learned.csv,LL_LP_LO,1,LL_LP_LO,4c58238a-232d-45b7-a618-a9bf5f24a741,2
Mission_3,incident network response system assessment response network cyber assessment assessment operation threat network network intel assessment intel system network intel system network cyber security security,Tactical_Lessons_Learned.csv,LL_LP_LO,2,LL_LP_LO,c27dd4ba-f875-4c59-8d0b-1c05127a48d8,2
Mission_3,security security threat incident intel cyber security response security threat security response threat operation network threat intel operation network system cyber incident assessment intel assessment,Tactical_Lessons_Learned.csv,LL_LP_LO,3,LL_LP_LO,d725f634-88f9-4bb9-8062-5783eb9b46be,2
Mission_3,intel assessment system assessment incident response threat system cyber operation incident,Tactical_Lessons_Learned.csv,LL_LP_LO,4,LL_LP_LO,5943c6db-ec3c-4783-90de-805cd408c885,2
Mission_3,cyber system network system operation network assessment assessment assessment security incident response response security intel intel security operation security threat assessment operation cyber response incident,Tactical_Lessons_Learned.csv,DOTMLPFP_PAIC2,1,DOTMLPFP_PAIC2,edd87f92-0848-416d-9bc7-5876cf08262d,2
Mission_3,response incident system security system operation threat threat cyber system security incident cyber system intel intel assessment network assessment operation threat assessment threat incident operation,Tactical_Lessons_Learned.csv,DOTMLPFP_PAIC2,2,DOTMLPFP_PAIC2,8f6e1204-aed2-4dc8-ab14-483496600575,2
Mission_3,incident operation assessment intel intel incident response security assessment security operation network system operation system threat network security security network incident network assessment security response,Tactical_Lessons_Learned.csv,DOTMLPFP_PAIC2,3,DOTMLPFP_PAIC2,e70877cc-9fbe-4651-b825-54a7744de59c,2
Mission_3,security response operation intel network cyber operation operation intel system incident,Tactical_Lessons_Learned.csv,DOTMLPFP_PAIC2,4,DOTMLPFP_PAIC2,5c3e41a1-1ab3-4dfd-8aea-00609bd1f948,2
Mission_3,operation intel network response assessment threat system security intel incident intel assessment system security response assessment threat system assessment incident response security threat intel incident,Tactical_Lessons_Learned.csv,Big_Rocks,1,Big_Rocks,b01e4704-bd88-4197-91ba-59fe68767b99,2
Mission_3,intel incident assessment threat security operation incident operation cyber cyber incident threat assessment response network incident response operation response network security network network incident operation,Tactical_Lessons_Learned.csv,Big_Rocks,2,Big_Rocks,61af43a1-7eba-468f-9cf7-3729af7a868c,2
Mission_3,incident operation response response intel operation system security network cyber cyber assessment assessment network response response network network incident network cyber threat assessment response operation,Tactical_Lessons_Learned.csv,Big_Rocks,3,Big_Rocks,66f6c361-42a5-4f8e-88b2-b8402eca31af,2
Mission_3,response operation system system response response network operation security cyber incident,Tactical_Lessons_Learned.csv,Big_Rocks,4,Big_Rocks,ca65bf89-9733-4cdb-9da2-fdfd09697cb5,2
Mission_4,system incident threat response incident cyber assessment cyber intel response system cyber incident security response security intel network response intel operation security security network operation,Tactical_Lessons_Learned.csv,Debrief_Focus_Point_Problem_Statement,1,Debrief_Focus_Point_Problem_Statement,99c50674-38e9-47d7-aafa-b9a47b17832f,3
Mission_4,network operation operation security security intel operation security intel incident network threat threat cyber response security system system system system network operation response operation assessment,Tactical_Lessons_Learned.csv,Debrief_Focus_Point_Problem_Statement,2,Debrief_Focus_Point_Problem_Statement,37d26fca-8f1d-46f0-a202-d9504a710de9,3
Mission_4,operation assessment system intel system network intel assessment threat intel intel response system system operation cyber assessment operation network network threat intel network incident network,Tactical_Lessons_Learned.csv,Debrief_Focus_Point_Problem_Statement,3,Debrief_Focus_Point_Problem_Statement,f0216621-4c97-4933-9f81-4a195113adc2,3
Mission_4,incident network security response security cyber response operation security assessment response,Tactical_Lessons_Learned.csv,Debrief_Focus_Point_Problem_Statement,4,Debrief_Focus_Point_Problem_Statement,220ea964-df4f-4a23-8a9c-ae68d30f582c,3
Mission_4,response threat system response system incident threat system system threat network response intel response assessment response incident response threat system intel cyber incident cyber incident,Tactical_Lessons_Learned.csv,Contributing_Factors,1,Contributing_Factors,6c09ae13-fa17-400b-8a1f-f60b7675e2fd,3
Mission_4,cyber incident assessment network operation cyber operation system network operation operation intel operation system incident operation cyber network network assessment system intel network network network,Tactical_Lessons_Learned.csv,Contributing_Factors,2,Contributing_Factors,1660ac48-b530-4f78-88af-cc67ac50f4bb,3
Mission_4,network network intel cyber system system incident threat cyber response cyber network threat threat security incident network network assessment network system network operation incident operation,Tactical_Lessons_Learned.csv,Contributing_Factors,3,Contributing_Factors,b4457170-712b-49b9-b9f3-267d5baa172b,3
Mission_4,incident operation cyber assessment response operation assessment cyber assessment incident security,Tactical_Lessons_Learned.csv,Contributing_Factors,4,Contributing_Factors,7d92307a-614d-457a-8aed-6c3d6d062b20,3
Mission_4,threat system cyber assessment system network assessment intel operation system cyber security network threat response cyber intel incident security security intel system security security incident,Tactical_Lessons_Learned.csv,Root_Cause,1,Root_Cause,dadeb5c5-8208-48e1-bbf0-9395412f2737,3
Mission_4,security incident intel security threat intel intel security network intel security cyber incident assessment threat security network system threat cyber system incident incident threat threat,Tactical_Lessons_Learned.csv,Root_Cause,2,Root_Cause,19a9e627-c0fa-4bdf-ae6b-f233e37168d0,3
Mission_4,threat threat assessment response threat threat assessment intel intel network security threat system operation response intel cyber operation security system assessment intel network intel intel,Tactical_Lessons_Learned.csv,Root_Cause,3,Root_Cause,9016c3dd-92c0-4f4d-9792-703f37feea34,3
Mission_4,intel intel assessment security intel operation security assessment assessment intel assessment,Tactical_Lessons_Learned.csv,Root_Cause,4,Root_Cause,6a85766e-6731-49e1-8582-03a2f54125ac,3
Mission_4,cyber incident network system cyber network incident incident threat security response cyber security system operation security response cyber response threat security intel response assessment intel,Tactical_Lessons_Learned.csv,Instructional_Fix,1,Instructional_Fix,d7c05981-a3b6-4225-ae71-43438f7eabec,3
Mission_4,assessment intel threat security security security threat cyber operation response threat system cyber assessment operation incident threat cyber network intel cyber security operation network assessment,Tactical_Lessons_Learned.csv,Instructional_Fix,2,Instructional_Fix,45a345ec-5bc0-4951-a213-31f0b50656f1,3
Mission_4,network assessment assessment network assessment assessment incident threat security intel system intel cyber cyber system assessment incident cyber network operation network threat system threat incident,Tactical_Lessons_Learned.csv,Instructional_Fix,3,Instructional_Fix,d52883bd-0a8d-4a3f-b3ff-b03fa9292487,3
Mission_4,threat incident network incident security threat incident operation operation incident threat,Tactical_Lessons_Learned.csv,Instructional_Fix,4,Instructional_Fix,106b8710-f5ed-424e-a365-8068caf5535f,3
Mission_4,intel system assessment security threat operation security system incident intel cyber intel network assessment response incident assessment assessment assessment intel security response response incident operation,Tactical_Lessons_Learned.csv,LL_LP_LO,1,LL_LP_LO,a2489d57-6276-4056-aca6-b3a4b0c73d73,3
Mission_4,incident operation threat system threat operation response intel system response system intel cyber security system intel response system system security security intel response operation operation,Tactical_Lessons_Learned.csv,LL_LP_LO,2,LL_LP_LO,8452d0de-965c-4164-9cd5-160f8353b03b,3
Mission_4,operation operation operation incident system response incident cyber threat system operation threat incident incident security intel threat operation incident system assessment incident network assessment network,Tactical_Lessons_Learned.csv,LL_LP_LO,3,LL_LP_LO,2dcd82c0-7a53-4672-9d2f-f381b68effcb,3
Mission_4,assessment network incident network cyber network system threat security threat network,Tactical_Lessons_Learned.csv,LL_LP_LO,4,LL_LP_LO,67c82207-40d6-483e-b011-f0e3dbe61f6d,3
Mission_4,security security operation cyber threat threat threat security threat network operation operation assessment response cyber operation intel operation security system security intel threat security intel,Tactical_Lessons_Learned.csv,DOTMLPFP_PAIC2,1,DOTMLPFP_PAIC2,f2544db4-d511-4236-a9f5-6431639937f1,3
Mission_4,security intel operation incident assessment operation cyber response threat operation response intel network assessment assessment cyber security security intel assessment assessment intel intel assessment response,Tactical_Lessons_Learned.csv,DOTMLPFP_PAIC2,2,DOTMLPFP_PAIC2,3b25e32f-6780-47c6-948d-d212a18a2016,3
Mission_4,assessment response security intel operation system operation response security assessment system network network incident response intel system cyber threat operation assessment security response system threat,Tactical_Lessons_Learned.csv,DOTMLPFP_PAIC2,3,DOTMLPFP_PAIC2,ba1468f3-45ce-41ad-a66c-d355db228df0,3
Mission_4,system threat system assessment network network assessment intel cyber incident response,Tactical_Lessons_Learned.csv,DOTMLPFP_PAIC2,4,DOTMLPFP_PAIC2,da7663d3-7943-4540-8bbd-9987244a2d90,3
Mission_4,intel threat system security cyber system response response cyber network assessment incident system response network security network assessment security threat response response security cyber threat,Tactical_Lessons_Learned.csv,Big_Rocks,1,Big_Rocks,76d2b4e3-2b31-45ac-9384-840483cc9d0c,3
Mission_4,cyber threat assessment assessment operation assessment threat threat system response system cyber assessment operation network assessment cyber security operation operation security network system assessment network,Tactical_Lessons_Learned.csv,Big_Rocks,2,Big_Rocks,68bfbd03-3920-4653-bb58-952f990df9f3,3
Mission_4,assessment network assessment system security incident operation system system system threat incident intel intel assessment network incident response system assessment security intel cyber assessment incident,Tactical_Lessons_Learned.csv,Big_Rocks,3,Big_Rocks,ff857b40-3645-477b-88e2-455217255f41,3
Mission_4,assessment incident security assessment threat threat assessment network operation network network,Tactical_Lessons_Learned.csv,Big_Rocks,4,Big_Rocks,899de47b-917a-43c7-b391-9f360e1eafa0,3
Mission_5,assessment incident threat response network security cyber operation response incident assessment assessment security incident cyber threat security operation cyber network threat incident network network incident,Tactical_Lessons_Learned.csv,Debrief_Focus_Point_Problem_Statement,1,Debrief_Focus_Point_Problem_Statement,01be2f2b-91e2-4200-a20a-4274f5a8aa68,4
Mission_5,network incident system system threat assessment operation network incident incident assessment response intel network operation system system security assessment intel security intel incident cyber cyber,Tactical_Lessons_Learned.csv,Debrief_Focus_Point_Problem_Statement,2,Debrief_Focus_Point_Problem_Statement,0cc3b116-ba07-4a48-9326-b817adae551d,4
Mission_5,cyber cyber system cyber assessment security system system intel assessment assessment assessment incident incident operation assessment assessment threat security response network threat incident security assessment,Tactical_Lessons_Learned.csv,Debrief_Focus_Point_Problem_Statement,3,Debrief_Focus_Point_Problem_Statement,bad8dbcb-8f6f-485f-910e-8090d391e1e9,4
Mission_5,security assessment system intel security network operation threat threat security network,Tactical_Lessons_Learned.csv,Debrief_Focus_Point_Problem_Statement,4,Debrief_Focus_Point_Problem_Statement,a4071077-b6fc-4c8c-a2ce-d8da9f79cf7e,4
Mission_5,security assessment security network response operation cyber incident cyber intel security network network incident threat operation network threat intel intel security threat system response network,Tactical_Lessons_Learned.csv,Contributing_Factors,1,Contributing_Factors,3ad313cd-b8ea-43c0-8ebe-a56106680ead,4
Mission_5,response network network system assessment response assessment intel network response intel security response cyber network threat intel operation intel system network operation incident incident intel,Tactical_Lessons_Learned.csv,Contributing_Factors,2,Contributing_Factors,64ce493d-f078-413a-9351-337f85418b57,4
Mission_5,incident intel threat threat intel network assessment operation system network intel network response incident network intel network intel security network threat cyber security network system,Tactical_Lessons_Learned.csv,Contributing_Factors,3,Contributing_Factors,9fc30518-2d41-4a04-8cd7-1c83607ee104,4
Mission_5,network system operation incident incident system cyber response assessment system cyber,Tactical_Lessons_Learned.csv,Contributing_Factors,4,Contributing_Factors,9315400a-b4e0-4a41-9634-744131401072,4
