Mission_Title,text_chunk,source_file,source_column,chunk_index,column_chunked,chunk_id,original_row_id
Mission_1,response incident security threat security response security operation cyber operation security operation incident network network security network response response response security response cyber intel intel,FFIRs_Friction_Points_Recommendations.csv,Recommendation,3,Recommendation,767f323e-d0e2-4d16-8a38-cf9cf68ccd8e,0
Mission_1,intel intel incident security network assessment network threat assessment incident cyber,FFIRs_Friction_Points_Recommendations.csv,Recommendation,4,Recommendation,d6d0bd93-cf12-485a-9158-879091ce5953,0
Mission_1,security intel security network cyber system incident security response network incident system incident assessment incident operation system intel system response network security assessment response threat,FFIRs_Friction_Points_Recommendations.csv,Observation,1,Observation,7b599986-2abf-42ef-8f43-d5f0273d9c5f,0
Mission_1,response threat network incident intel assessment system network system operation incident response response intel incident system network cyber network response security response incident security system,FFIRs_Friction_Points_Recommendations.csv,Observation,2,Observation,a501bb92-5186-46e3-93c9-20ca8f248fe4,0
Mission_1,security system intel assessment assessment threat network response operation response security threat assessment cyber system response response threat cyber response response incident operation operation operation,FFIRs_Friction_Points_Recommendations.csv,Observation,3,Observation,856c7886-321c-4b77-a79d-6da8622fef47,0
Mission_1,operation operation security cyber intel assessment operation assessment threat operation intel,FFIRs_Friction_Points_Recommendations.csv,Observation,4,Observation,d7dfdfcb-61f9-40da-b70a-a59c68327173,0
Mission_1,network intel cyber system system incident cyber security intel threat security cyber threat network security cyber response intel security threat cyber cyber operation intel threat,FFIRs_Friction_Points_Recommendations.csv,Action_Item,1,Action_Item,deead589-92a7-49d7-824f-8e0fb66a98ef,0
Mission_1,intel threat incident operation assessment system operation response intel assessment operation system intel security operation intel threat response operation intel operation cyber security threat threat,FFIRs_Friction_Points_Recommendations.csv,Action_Item,2,Action_Item,19b32650-124b-43ad-88da-8c9355c06f8c,0
Mission_1,threat threat operation security cyber intel threat response system assessment response assessment system incident response response network incident response incident response threat network assessment threat,FFIRs_Friction_Points_Recommendations.csv,Action_Item,3,Action_Item,b58a392c-6542-421f-9bdb-36128423b2c0,0
Mission_1,assessment threat cyber incident incident intel threat incident incident response threat,FFIRs_Friction_Points_Recommendations.csv,Action_Item,4,Action_Item,76da0adf-ae07-4cc2-8225-f1d301bcb2ac,0
Mission_1,incident security intel intel operation response response cyber response network network network system intel network intel intel operation operation system operation security system network security,FFIRs_Friction_Points_Recommendations.csv,Summary,1,Summary,02465e93-0af9-4972-a0a4-8a5da03314ef,0
Mission_1,network security cyber system incident intel response cyber security operation incident intel incident response response system operation incident network response assessment operation security incident response,FFIRs_Friction_Points_Recommendations.csv,Summary,2,Summary,711d2f20-753d-4a56-81e2-45c7c16fb73b,0
Mission_1,incident response response operation incident security operation security intel system cyber network response network response operation operation response threat network assessment security intel intel intel,FFIRs_Friction_Points_Recommendations.csv,Summary,3,Summary,527e3a79-4bd3-4cd7-9e85-59cfec9f6024,0
Mission_1,intel intel cyber threat intel assessment response operation incident incident security,FFIRs_Friction_Points_Recommendations.csv,Summary,4,Summary,525ad3f9-b2b8-4d65-884d-4bf65ad3aa7c,0
Mission_2,response threat system response threat incident network security threat network threat assessment cyber system cyber assessment cyber threat cyber incident network incident security system threat,FFIRs_Friction_Points_Recommendations.csv,FFIR,1,FFIR,b727f3be-109b-4757-90fc-0081bc1d585f,1
Mission_2,system threat security system network incident response system cyber intel network system incident security operation operation operation system cyber threat incident response intel network assessment,FFIRs_Friction_Points_Recommendations.csv,FFIR,2,FFIR,43d65dcd-0486-4e89-87e0-f34cf70461ce,1
Mission_2,network assessment cyber threat operation security assessment operation cyber intel assessment assessment response incident assessment threat system response assessment network system response incident incident cyber,FFIRs_Friction_Points_Recommendations.csv,FFIR,3,FFIR,5d6ed640-f06a-42ea-bbdf-11b0aefdeb3c,1
Mission_2,incident cyber threat security intel operation security threat security intel assessment,FFIRs_Friction_Points_Recommendations.csv,FFIR,4,FFIR,12c037f9-5db8-41a7-98e4-2cd2e999c874,1
Mission_2,network response cyber response assessment response operation security system threat threat cyber system cyber intel intel network intel cyber threat system threat incident operation incident,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,1,Friction_Point,aba1d89e-d039-4fa1-8257-5efbb1297c06,1
Mission_2,operation incident network incident system assessment assessment operation system network system response incident cyber assessment cyber system assessment system assessment response system network incident response,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,2,Friction_Point,34658211-0b3b-4425-8bf6-66008e5bbe1f,1
Mission_2,incident response system network system operation threat incident intel security system threat response incident network threat response response network threat intel threat cyber network response,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,3,Friction_Point,43e58f7f-67d5-4afa-a25b-b3677dfdeb9b,1
Mission_2,network response system incident threat response cyber incident incident assessment cyber,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,4,Friction_Point,0e0676cd-866c-43eb-b5f7-942756f2dc94,1
Mission_2,assessment cyber intel operation threat incident assessment threat network incident assessment cyber operation response response intel intel network operation incident security cyber assessment operation operation,FFIRs_Friction_Points_Recommendations.csv,Recommendation,1,Recommendation,d2f3fd83-16f4-46f2-afbb-987926dc7d81,1
Mission_2,operation operation security system assessment intel response assessment intel response network assessment cyber response system operation network intel security incident cyber network operation operation security,FFIRs_Friction_Points_Recommendations.csv,Recommendation,2,Recommendation,87d58af9-7c5b-4704-bdf6-a0a65cf83c98,1
Mission_2,operation security system threat intel operation network network cyber operation cyber cyber response network operation cyber cyber assessment network incident threat network cyber assessment network,FFIRs_Friction_Points_Recommendations.csv,Recommendation,3,Recommendation,0fac3a16-3ab0-44d3-a79f-33ca86be4804,1
Mission_2,assessment network intel security network response response threat operation security incident,FFIRs_Friction_Points_Recommendations.csv,Recommendation,4,Recommendation,90937002-88a4-4e41-a3dc-82f41a1d6e2c,1
Mission_2,incident intel operation operation threat incident assessment assessment assessment security security system assessment operation system system system system network operation response response cyber assessment cyber,FFIRs_Friction_Points_Recommendations.csv,Observation,1,Observation,b3845220-258e-44e6-9a3d-e2ff873590fb,1
Mission_2,assessment cyber incident intel response operation incident system intel incident assessment network operation network threat incident system system assessment response system intel intel assessment network,FFIRs_Friction_Points_Recommendations.csv,Observation,2,Observation,9dc62041-3418-4b28-964f-c2bedf5f7e4e,1
Mission_2,assessment network intel assessment operation network network assessment operation system network incident threat response response intel system response assessment security incident intel intel assessment intel,FFIRs_Friction_Points_Recommendations.csv,Observation,3,Observation,82a2481e-c19e-4145-8d04-4e8d4b423034,1
Mission_2,assessment intel intel security incident system response incident incident security operation,FFIRs_Friction_Points_Recommendations.csv,Observation,4,Observation,b03be651-266a-43fb-8858-73bfb5387b75,1
Mission_2,assessment assessment incident threat network network incident network response assessment intel cyber security cyber assessment intel incident response intel incident cyber assessment response response security,FFIRs_Friction_Points_Recommendations.csv,Action_Item,1,Action_Item,26afab41-f81f-42be-9e22-12644cd1257e,1
Mission_2,response security threat system intel operation security security network assessment intel threat threat incident network response operation response network security response response system intel operation,FFIRs_Friction_Points_Recommendations.csv,Action_Item,2,Action_Item,870602c9-f03c-4a82-99fa-047053162c03,1
Mission_2,intel operation assessment operation network operation network operation system intel operation system network incident response incident cyber intel incident response threat system response assessment operation,FFIRs_Friction_Points_Recommendations.csv,Action_Item,3,Action_Item,0a034faa-15f9-4a4f-bda0-68e1f9e53372,1
Mission_2,assessment operation operation cyber threat response network system network network system,FFIRs_Friction_Points_Recommendations.csv,Action_Item,4,Action_Item,dd246b80-52ee-461d-8ae4-db2fd7fd2a64,1
Mission_2,response assessment assessment threat network response cyber intel security response security cyber network response security assessment incident threat network assessment response intel cyber assessment response,FFIRs_Friction_Points_Recommendations.csv,Summary,1,Summary,7446f92a-a379-41b0-97d4-a049e7fa2aec,1
Mission_2,assessment response threat intel response incident security system intel operation response response incident cyber system response network cyber threat intel network threat network assessment incident,FFIRs_Friction_Points_Recommendations.csv,Summary,2,Summary,ab996463-0eca-471f-90bc-5a18c1d9df93,1
Mission_2,assessment incident incident system assessment system system security cyber network cyber security assessment operation assessment system security network incident security cyber intel response incident threat,FFIRs_Friction_Points_Recommendations.csv,Summary,3,Summary,cc5c3611-5479-4680-8167-a09fd4deb56a,1
Mission_2,incident threat incident operation system network response security response network network,FFIRs_Friction_Points_Recommendations.csv,Summary,4,Summary,464ba462-c305-4374-b3a6-ddcc390da0c8,1
Mission_3,system intel assessment system threat incident network response intel network cyber operation cyber assessment network threat operation assessment intel security network network intel operation assessment,FFIRs_Friction_Points_Recommendations.csv,FFIR,1,FFIR,b4cc4bdf-5f06-435c-b782-7bc14eea8b0a,2
Mission_3,operation assessment security operation incident cyber network threat incident threat system assessment network security response network response security network intel cyber system intel incident response,FFIRs_Friction_Points_Recommendations.csv,FFIR,2,FFIR,a832bfe6-d1a0-4994-92db-26353fbd984e,2
Mission_3,incident response cyber cyber cyber incident response operation intel threat assessment threat threat assessment network response assessment operation security threat intel intel incident operation operation,FFIRs_Friction_Points_Recommendations.csv,FFIR,3,FFIR,56cb3994-857a-461a-b770-fcc27e2465e0,2
Mission_3,operation operation operation threat cyber system response assessment threat intel incident,FFIRs_Friction_Points_Recommendations.csv,FFIR,4,FFIR,52654afe-8457-4c2d-a82e-9f656c9e50dd,2
Mission_3,response cyber intel operation cyber incident threat response cyber security operation cyber assessment assessment security response security threat response response intel cyber intel intel response,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,1,Friction_Point,10e4b969-6c4e-4eb5-8438-62b89513fac5,2
Mission_3,intel response security system response security assessment security security network intel operation threat cyber network assessment threat assessment system threat threat network threat threat incident,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,2,Friction_Point,87d59419-69f1-462f-831e-e06a05a0c166,2
Mission_3,threat incident threat intel response operation network operation incident network security incident operation system cyber network security intel cyber intel response security assessment security incident,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,3,Friction_Point,bf03c3c3-9027-4fb7-aa37-50010b172a3c,2
Mission_3,security incident assessment intel incident network incident incident network assessment security,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,4,Friction_Point,1213f49b-55fa-4af8-9cfb-008ef95a8b3a,2
Mission_3,cyber response operation response assessment intel intel system system security incident intel threat operation network threat intel threat cyber intel threat cyber intel incident cyber,FFIRs_Friction_Points_Recommendations.csv,Recommendation,1,Recommendation,4c98f2fd-2a10-4121-8349-e11333e0e4cd,2
Mission_3,incident cyber network assessment cyber cyber operation response network assessment intel network system response response intel threat intel network incident incident intel system threat incident,FFIRs_Friction_Points_Recommendations.csv,Recommendation,2,Recommendation,3c559883-5911-41d0-9790-b517aea0bf56,2
Mission_3,threat incident network response network security operation threat cyber network response assessment threat intel operation system threat system incident response cyber security threat security security,FFIRs_Friction_Points_Recommendations.csv,Recommendation,3,Recommendation,e8e3f5a8-607d-4073-99fe-bcfd141c73fb,2
Mission_3,security security cyber cyber system threat threat cyber response response response,FFIRs_Friction_Points_Recommendations.csv,Recommendation,4,Recommendation,76ff7641-b86f-407b-aa27-4fe050a49799,2
Mission_3,intel security system network incident assessment incident network network cyber network security intel threat cyber security network intel assessment response security security incident incident network,FFIRs_Friction_Points_Recommendations.csv,Observation,1,Observation,d13d1b13-0d84-4585-a6aa-1cd3d2dac180,2
Mission_3,incident network response operation threat operation operation response system threat network incident assessment security network security network assessment intel network system assessment cyber threat threat,FFIRs_Friction_Points_Recommendations.csv,Observation,2,Observation,f5bce160-7ebd-454d-805f-135228732c99,2
Mission_3,threat threat network incident assessment system threat network operation incident threat cyber security system threat threat security assessment network cyber cyber network operation response system,FFIRs_Friction_Points_Recommendations.csv,Observation,3,Observation,49667c49-aef8-483e-a002-48d248c6bedb,2
Mission_3,response system cyber system assessment incident operation intel cyber cyber intel,FFIRs_Friction_Points_Recommendations.csv,Observation,4,Observation,e123358d-a2a2-44d1-898b-069f023f16fe,2
Mission_3,security network system intel response response assessment network operation assessment system intel incident intel intel cyber response intel response cyber security threat response response response,FFIRs_Friction_Points_Recommendations.csv,Action_Item,1,Action_Item,2d72a990-b12f-460d-9f33-2eb5ebb7a041,2
Mission_3,response response response incident security network incident assessment intel security incident incident security cyber security cyber threat threat assessment assessment response security intel incident threat,FFIRs_Friction_Points_Recommendations.csv,Action_Item,2,Action_Item,07e1799c-084d-49e3-96b1-7451abaf53a6,2
Mission_3,incident threat network system response incident operation intel assessment intel operation threat intel intel response system intel security threat assessment response network security incident assessment,FFIRs_Friction_Points_Recommendations.csv,Action_Item,3,Action_Item,f80039cd-6ed6-48b9-bcf0-53fad94f4ee0,2
Mission_3,incident assessment intel security incident assessment intel network intel system assessment,FFIRs_Friction_Points_Recommendations.csv,Action_Item,4,Action_Item,a6f04b84-5fb8-4752-8ea5-ffc1a626595c,2
Mission_3,cyber cyber response security incident cyber response incident threat operation incident intel system operation operation intel security assessment operation security security incident threat security response,FFIRs_Friction_Points_Recommendations.csv,Summary,1,Summary,6c2d71ab-ae46-4df5-8970-edd02330b855,2
Mission_3,security response incident incident network intel response operation threat security security incident response assessment cyber network cyber intel cyber security assessment intel assessment threat incident,FFIRs_Friction_Points_Recommendations.csv,Summary,2,Summary,83056470-fe17-4a99-8c95-5f9f57124097,2
Mission_3,threat incident incident operation network security threat network incident assessment network intel system cyber cyber network security response intel response network cyber cyber security response,FFIRs_Friction_Points_Recommendations.csv,Summary,3,Summary,8b8b2067-3201-4a8b-a008-d97ecc88ed5b,2
Mission_3,security response incident network cyber threat assessment threat operation security intel,FFIRs_Friction_Points_Recommendations.csv,Summary,4,Summary,65a36cf4-0c12-4e2b-8f58-1e3755626691,2
Mission_4,operation security intel system intel assessment assessment system response security cyber cyber threat operation threat system network network security system system response cyber cyber operation,FFIRs_Friction_Points_Recommendations.csv,FFIR,1,FFIR,c7a44a5f-3e60-493c-9465-75bc92d5307d,3
Mission_4,cyber operation system operation response threat system assessment security threat incident assessment cyber system operation threat threat operation operation threat assessment security operation operation intel,FFIRs_Friction_Points_Recommendations.csv,FFIR,2,FFIR,96f572b2-5b2f-4d7c-9055-697e07ae8c4c,3
Mission_4,operation intel network cyber response assessment intel incident network incident network intel cyber security operation operation operation network cyber assessment response cyber network system operation,FFIRs_Friction_Points_Recommendations.csv,FFIR,3,FFIR,44ca3174-42f9-45e1-9efc-ad0c159c2903,3
Mission_4,system operation incident system security cyber threat security assessment security intel,FFIRs_Friction_Points_Recommendations.csv,FFIR,4,FFIR,e55918a5-848b-47c0-aa93-57765b9cf5a6,3
Mission_4,intel cyber threat threat threat cyber response cyber incident response threat incident intel threat assessment operation security cyber operation operation operation intel network assessment incident,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,1,Friction_Point,3b980cff-1fc3-4ddd-94ab-701ccc57a889,3
Mission_4,assessment incident threat operation intel response threat intel network intel cyber network incident intel incident network incident intel intel threat security intel response system incident,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,2,Friction_Point,4c29a2f0-7cf1-4443-b5f0-fd553ff4bcd0,3
Mission_4,system incident threat operation response response system response response threat intel system incident incident incident threat response response response system assessment system assessment assessment assessment,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,3,Friction_Point,8f09ff8d-d208-4499-871c-beca1ce1283d,3
Mission_4,assessment assessment operation security security response response operation security threat network,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,4,Friction_Point,2133c0b8-2c2b-4399-8204-9cb6aa59f395,3
Mission_4,operation threat threat response cyber security cyber system security network threat threat assessment operation intel security security threat security network assessment network assessment response network,FFIRs_Friction_Points_Recommendations.csv,Recommendation,1,Recommendation,7fa15d41-bb38-4459-8125-7f5bfeb81b87,3
Mission_4,response network incident security assessment security response cyber cyber assessment assessment network incident response threat assessment cyber system threat security operation security assessment network incident,FFIRs_Friction_Points_Recommendations.csv,Recommendation,2,Recommendation,cc49a688-8d82-45fa-bfe3-71ab7a078462,3
Mission_4,network incident cyber network cyber assessment system operation assessment cyber intel response response threat assessment response system network operation assessment network security operation response assessment,FFIRs_Friction_Points_Recommendations.csv,Recommendation,3,Recommendation,4e131305-5e4e-4471-aca4-89e0afbb3a29,3
Mission_4,response assessment network intel response network response network system response system,FFIRs_Friction_Points_Recommendations.csv,Recommendation,4,Recommendation,752a33cb-0710-4a0c-a2bd-c4b017823aa6,3
Mission_4,assessment assessment assessment response response system security operation security network response intel network threat response assessment cyber intel operation network cyber response security system system,FFIRs_Friction_Points_Recommendations.csv,Observation,1,Observation,62f4b4b9-0455-441d-96e7-8b788874fd9a,3
Mission_4,system system operation threat operation operation assessment assessment response operation response security operation threat security intel system assessment response incident network response security operation assessment,FFIRs_Friction_Points_Recommendations.csv,Observation,2,Observation,301d8a74-238b-43d5-b2a9-f91c40956ede,3
Mission_4,operation assessment incident operation intel security intel response intel cyber security response operation incident network incident incident cyber incident operation assessment threat network assessment network,FFIRs_Friction_Points_Recommendations.csv,Observation,3,Observation,39680444-bef4-4b2d-b1e8-f3576219f7b4,3
Mission_4,assessment network assessment intel security security operation operation cyber assessment threat,FFIRs_Friction_Points_Recommendations.csv,Observation,4,Observation,d715fe60-d105-47a9-bdf7-5fb97b373612,3
Mission_4,security intel response assessment assessment threat assessment security incident cyber incident assessment network response incident assessment incident operation operation response incident assessment network incident operation,FFIRs_Friction_Points_Recommendations.csv,Action_Item,1,Action_Item,2352f9bd-819b-48eb-82b0-cd73d9cee9c5,3
Mission_4,incident operation incident cyber assessment assessment assessment system security operation assessment operation assessment cyber cyber intel security incident incident network operation system intel response assessment,FFIRs_Friction_Points_Recommendations.csv,Action_Item,2,Action_Item,dd78f621-e84f-4dfc-8fb2-14f80bb20d31,3
Mission_4,response assessment intel system assessment security response intel intel intel threat system intel network intel system network intel security operation threat intel incident network intel,FFIRs_Friction_Points_Recommendations.csv,Action_Item,3,Action_Item,abbbc1f2-6e60-4ec9-9e1a-2b0736ef6a36,3
Mission_4,network intel intel incident cyber threat incident incident assessment incident operation,FFIRs_Friction_Points_Recommendations.csv,Action_Item,4,Action_Item,8784b4e0-5649-4728-ad61-15057e085417,3
Mission_4,operation incident incident incident assessment operation assessment cyber operation assessment system intel network network cyber threat intel security system cyber intel response system response cyber,FFIRs_Friction_Points_Recommendations.csv,Summary,1,Summary,141a9f79-cced-4227-a445-b2deb18cabb3,3
Mission_4,response cyber response intel incident intel network system threat operation threat cyber system security assessment system network network assessment network system security operation network cyber,FFIRs_Friction_Points_Recommendations.csv,Summary,2,Summary,94142e09-7d42-4e91-a670-5c5588842dc2,3
Mission_4,network cyber assessment threat intel security system assessment incident intel operation system network operation threat threat network security intel incident intel incident assessment network security,FFIRs_Friction_Points_Recommendations.csv,Summary,3,Summary,d2f312f2-02fd-43ba-8a56-8af6210e4e9e,3
Mission_4,network security response response incident operation intel intel security network intel,FFIRs_Friction_Points_Recommendations.csv,Summary,4,Summary,d9c294bf-4188-4e41-8603-a58e50f10c8d,3
Mission_5,network system assessment threat system intel network intel assessment intel incident operation response response operation intel network incident assessment security incident operation network cyber response,FFIRs_Friction_Points_Recommendations.csv,FFIR,1,FFIR,3206d502-9ff2-44fe-9a30-ba7cf11321af,4
Mission_5,cyber response assessment cyber operation response operation security security network network incident network operation intel network threat operation security incident system network security incident threat,FFIRs_Friction_Points_Recommendations.csv,FFIR,2,FFIR,11702590-c18d-4256-9d93-459627edc163,4
Mission_5,incident threat incident system cyber network system assessment system intel network system security network assessment response intel incident cyber security network cyber response assessment incident,FFIRs_Friction_Points_Recommendations.csv,FFIR,3,FFIR,1acf843b-7948-45ee-ae72-57a546635043,4
Mission_5,assessment incident threat threat network cyber intel cyber incident assessment threat,FFIRs_Friction_Points_Recommendations.csv,FFIR,4,FFIR,f41c4d4d-38a9-43c1-85ec-bf220fcd1156,4
Mission_5,response response threat cyber system threat network security response intel threat incident incident network threat network operation assessment network threat security operation intel threat threat,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,1,Friction_Point,70ccfaca-09a4-41be-a1a9-728bb525fffc,4
Mission_5,threat threat system response incident intel assessment response threat cyber network incident cyber assessment assessment operation assessment threat cyber incident threat threat security threat threat,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,2,Friction_Point,3f8fc63f-1139-422c-b15d-862d3ac59199,4
Mission_5,threat threat threat cyber security incident assessment intel intel security system cyber response incident cyber response cyber incident assessment cyber threat intel assessment cyber assessment,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,3,Friction_Point,927ef870-6351-434d-9aaa-b8fe01d51ea4,4
Mission_5,cyber assessment operation incident threat network system operation threat security incident,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,4,Friction_Point,e94da8c4-fecb-43f4-bca3-6284428ea008,4
Mission_5,threat operation intel security operation system cyber operation security network cyber response system threat security cyber network threat security operation security assessment incident assessment cyber,FFIRs_Friction_Points_Recommendations.csv,Recommendation,1,Recommendation,04391563-e540-42b5-8199-fc2a235f31e8,4
Mission_5,assessment cyber security operation threat security cyber cyber threat network security incident threat system incident security network incident network operation intel response system network network,FFIRs_Friction_Points_Recommendations.csv,Recommendation,2,Recommendation,2b0f5592-fd89-4312-8c16-0cd668d2240d,4
Mission_5,network network operation assessment security system response incident intel response assessment incident cyber response system security operation cyber incident incident response security response assessment cyber,FFIRs_Friction_Points_Recommendations.csv,Recommendation,3,Recommendation,78cd41f2-853c-4302-b4af-4955da8fff3a,4
Mission_5,assessment cyber response threat security assessment network cyber assessment system network,FFIRs_Friction_Points_Recommendations.csv,Recommendation,4,Recommendation,1ff060c5-ba40-4903-a3d3-9a58b8d56983,4
Mission_5,assessment network response assessment operation cyber cyber operation threat network operation system system operation system operation security cyber assessment intel operation response response threat security,FFIRs_Friction_Points_Recommendations.csv,Observation,1,Observation,150ca304-632a-4fb2-baac-8172ad268eac,4
Mission_5,threat security operation system assessment assessment intel operation network network operation network security operation network network security intel incident intel operation network network incident security,FFIRs_Friction_Points_Recommendations.csv,Observation,2,Observation,6465441d-88c6-4b19-a6ba-5a4055c5a2bf,4
Mission_5,incident security incident threat assessment cyber network assessment operation incident intel network response operation system operation security intel response assessment operation response intel assessment operation,FFIRs_Friction_Points_Recommendations.csv,Observation,3,Observation,376b6d3c-e2b0-4f36-b541-dda15db6536b,4
Mission_5,assessment operation assessment threat operation incident security intel incident operation cyber,FFIRs_Friction_Points_Recommendations.csv,Observation,4,Observation,d6b19256-4a71-4130-8380-290624be7f96,4
Mission_5,incident response security assessment assessment response network security incident incident assessment assessment threat intel security response incident assessment system intel network cyber network threat operation,FFIRs_Friction_Points_Recommendations.csv,Action_Item,1,Action_Item,8d9472c6-71d7-44ea-8b76-f6b942d87e2e,4
Mission_5,threat operation intel incident assessment system intel network response system cyber incident network assessment cyber network security operation system response threat intel incident cyber intel,FFIRs_Friction_Points_Recommendations.csv,Action_Item,2,Action_Item,92d5195d-58d8-431c-ba0e-747b469f8db0,4
Mission_5,cyber intel cyber cyber system system threat security incident security incident system incident network operation intel response system security security response threat network security operation,FFIRs_Friction_Points_Recommendations.csv,Action_Item,3,Action_Item,12081627-b805-4cf5-aa00-d575e532c543,4
Mission_5,security operation security intel operation network response response cyber incident operation,FFIRs_Friction_Points_Recommendations.csv,Action_Item,4,Action_Item,7f346505-8ade-4032-a319-44df478aa548,4
Mission_5,network operation system security intel system incident incident security system cyber intel assessment incident threat threat cyber intel cyber cyber security security intel operation incident,FFIRs_Friction_Points_Recommendations.csv,Summary,1,Summary,a7350dfc-f0d1-4b97-8fa4-399a9b332b7d,4
Mission_5,operation incident cyber assessment system cyber system threat cyber cyber response security incident incident system system assessment incident threat cyber cyber response system incident assessment,FFIRs_Friction_Points_Recommendations.csv,Summary,2,Summary,53edc389-2a97-477f-b0eb-3699e80dbda9,4
Mission_5,incident assessment assessment assessment system incident assessment assessment cyber threat assessment operation response security intel intel cyber threat threat threat system incident response system cyber,FFIRs_Friction_Points_Recommendations.csv,Summary,3,Summary,91e86ca4-5d36-48c0-8e45-f865a8c8512b,4
Mission_5,system cyber security assessment response incident assessment operation system assessment operation,FFIRs_Friction_Points_Recommendations.csv,Summary,4,Summary,e75aabaf-bf0f-4476-8119-e41661c19a64,4
Mission_6,response intel operation threat security threat cyber threat threat intel security assessment intel network threat response threat response incident cyber intel operation operation cyber response,FFIRs_Friction_Points_Recommendations.csv,FFIR,1,FFIR,2795735e-a770-485a-815b-583c18997e64,5
Mission_6,cyber response incident threat threat security incident system operation network security cyber response incident cyber incident security operation cyber intel assessment intel incident operation response,FFIRs_Friction_Points_Recommendations.csv,FFIR,2,FFIR,290a0c08-2955-4442-8a59-632b59eb4c5f,5
Mission_6,operation response assessment security assessment cyber system system cyber system response system cyber security system response response threat system security threat cyber cyber incident cyber,FFIRs_Friction_Points_Recommendations.csv,FFIR,3,FFIR,4169e46b-631d-4433-8fb1-661868764901,5
Mission_6,incident cyber security assessment system cyber assessment response cyber assessment intel,FFIRs_Friction_Points_Recommendations.csv,FFIR,4,FFIR,22e77080-0b6b-4570-b506-806dfc7f1d99,5
Mission_6,operation system response operation assessment operation cyber response cyber operation intel security intel response assessment response assessment threat security system response response response network threat,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,1,Friction_Point,d737db9d-6ecd-4f5c-a746-6c28da7f75d6,5
Mission_6,network threat incident intel intel response security security assessment response cyber system response network threat threat network cyber incident operation response intel incident system security,FFIRs_Friction_Points_Recommendations.csv,Friction_Point,2,Friction_Point,c98bf8f0-c848-49fe-95a5-e9fdcf2983a2,5
